Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses
630,41244,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,320,320,240,640,250,1820,251,70,157,501,94
630,41244,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,120,180,130,300,127,830,185,40,122,312,63
847,41244,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,220,300,190,520,224,1191,310,73,194,534,116
641,41244,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,210,200,120,410,250,1820,251,70,156,501,95
641,41244,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,240,300,170,540,294,1838,360,111,216,654,144
641,41244,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,230,300,200,530,247,1744,329,81,216,576,113
319,41244,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,120,170,120,290,127,830,185,40,123,312,62
515,41244,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,50,40,70,23,807,35,6,17,58,18
641,41244,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,50,40,50,0,344,43,0,32,43,11
319,41244,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,0,20,10,20,10,594,14,3,-1,24,15
641,41244,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,10,30,20,40,16,851,25,4,10,41,15
563,41244,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,30,30,10,60,31,1009,38,9,8,69,30
573,41244,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,30,40,10,70,38,256,51,12,11,89,40
573,41244,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,10,20,-10,30,20,218,25,7,-16,45,41
636,41244,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,30,40,0,70,39,250,49,14,2,88,47
417,41244,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,40,60,0,100,49,335,69,44,-5,118,74
573,41244,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,80,60,20,140,92,1898,68,28,16,160,52
314,41244,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,60,90,70,150,50,898,73,14,48,123,25
314,41244,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,30,60,50,90,31,844,46,8,27,77,19
816,41244,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,60,70,40,130,63,1075,76,19,36,139,40
573,41244,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,60,90,40,150,68,619,85,25,26,153,59
513,41244,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,70,110,70,180,88,817,133,29,72,221,61
740,41244,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,110,150,90,260,134,690,186,41,121,320,65
937,41244,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,20,40,30,60,29,490,44,8,25,73,19
330,41244,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,30,40,30,70,33,870,49,9,29,82,20
740,41244,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,190,200,140,390,153,1319,153,42,87,306,66
740,41244,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,50,80,40,130,46,422,57,17,6,103,51
513,41244,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,50,70,40,120,54,424,73,17,29,127,44
614,41244,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,40,50,20,90,41,435,60,13,24,101,36
419,41244,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,40,70,10,110,47,521,65,42,-6,112,71
262,41244,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,30,50,20,80,43,466,63,13,28,106,35
920,41244,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,40,60,0,100,55,627,76,49,-3,131,79
920,41244,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,30,60,30,90,41,320,66,12,30,107,36
715,41244,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,30,40,30,70,34,863,51,9,30,85,21
715,41244,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,100,120,80,220,80,1079,96,24,50,176,46
262,41244,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,30,40,30,70,24,567,32,7,13,56,19
715,41244,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,60,80,30,140,65,403,80,24,22,145,58
715,41244,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,100,140,30,240,105,716,145,95,20,250,125
715,41244,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,80,110,70,190,83,575,112,27,57,195,55
860,41244,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,50,70,50,120,50,898,73,14,47,123,26
959,41244,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,30,50,40,80,33,818,49,9,28,82,21
475,41244,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,50,60,20,110,68,619,85,25,27,153,58
475,41244,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,40,60,40,100,63,1075,76,19,36,139,40
475,41244,East,Small Market,Caffe Mocha,Beans,Espresso,Connecticut,Regular,50,70,10,120,55,627,76,49,-2,131,78
959,41244,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,40,70,40,110,49,392,65,16,21,114,44
203,41244,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,100,160,110,260,115,1166,174,37,105,289,69
813,41244,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,30,40,30,70,30,882,45,8,26,75,19
863,41244,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,30,50,40,80,34,863,51,9,30,85,21
772,41244,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,10,30,20,40,24,567,32,7,12,56,20
954,41244,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,40,60,20,100,65,403,80,24,23,145,57
561,41244,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,60,60,30,120,80,1079,96,24,50,176,46
305,41244,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,100,140,30,240,105,716,145,95,21,250,124
407,41244,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,80,110,70,190,83,575,112,27,58,195,54
754,41244,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,70,120,80,190,88,817,133,29,73,221,60
813,41244,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,120,160,110,280,134,690,186,41,122,320,64
617,41244,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,30,50,40,80,33,870,49,9,29,82,20
857,41244,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,30,40,30,70,29,490,44,8,25,73,19
508,41244,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,30,40,10,70,46,422,57,17,7,103,50
339,41244,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,40,50,-10,90,47,571,52,42,-20,99,72
351,41244,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,150,140,80,290,153,1319,153,42,87,306,66
351,41244,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,60,390,360,450,67,-3534,443,22,390,510,53
603,41244,East,Small Market,Darjeeling,Leaves,Tea,New Hampshire,Regular,10,30,20,40,16,851,25,4,10,41,15
603,41244,East,Small Market,Green Tea,Leaves,Tea,New Hampshire,Regular,0,40,30,40,0,344,43,0,32,43,11
603,41244,East,Small Market,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,20,40,10,60,39,250,49,14,2,88,47
603,41244,East,Small Market,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,40,70,10,110,49,335,69,44,-4,118,73
603,41244,East,Small Market,Regular Espresso,Beans,Espresso,New Hampshire,Regular,10,30,0,40,20,218,25,7,-16,45,41
603,41244,East,Small Market,Amaretto,Beans,Coffee,New Hampshire,Regular,40,70,50,110,52,327,75,16,37,127,38
603,41244,East,Small Market,Colombian,Beans,Coffee,New Hampshire,Regular,40,60,30,100,48,462,74,15,28,122,46
716,41244,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,90,120,90,210,86,1003,124,24,89,210,35
718,41244,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,120,190,150,310,123,959,179,34,133,302,46
518,41244,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,50,80,60,130,54,601,79,15,52,133,27
607,41244,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,220,320,210,540,294,1727,453,111,309,747,144
716,41244,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,180,-80,-150,100,241,5121,-93,74,-189,148,96
212,41244,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,130,-70,-210,60,135,3641,-69,122,-224,66,155
718,41244,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,240,400,320,640,250,723,407,70,312,657,95
845,41244,East,Major Market,Colombian,Beans,Coffee,New York,Regular,250,370,250,620,279,2642,420,97,271,699,149
318,41244,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,50,90,70,140,49,845,71,13,46,120,25
225,41244,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,40,60,50,100,34,863,51,9,31,85,20
225,41244,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,80,110,70,190,94,540,120,31,77,214,43
985,41244,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,60,80,30,140,68,619,85,25,26,153,59
985,41244,South,Small Market,Caffe Latte,Beans,Espresso,Louisiana,Regular,40,60,0,100,55,-1053,76,49,-3,131,79
985,41244,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,30,50,20,80,41,320,66,12,31,107,35
225,41244,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,30,50,20,80,43,466,63,13,27,106,36
505,41244,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,50,90,50,140,48,462,74,15,27,122,47
505,41244,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,100,90,40,190,92,1898,68,28,16,160,52
505,41244,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,10,20,10,30,16,851,25,4,9,41,16
505,41244,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,20,40,20,60,31,1009,38,9,7,69,31
505,41244,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,10,20,-10,30,20,-598,25,7,-15,45,40
505,41244,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,30,60,10,90,49,335,69,44,-5,118,74
505,41244,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,30,30,0,60,38,256,51,12,12,89,39
405,41244,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,90,130,100,220,81,551,104,26,66,185,38
580,41244,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,30,60,50,90,33,870,49,9,28,82,21
405,41244,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,60,70,20,130,65,403,80,24,22,145,58
580,41244,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,90,140,30,230,105,716,145,95,20,250,125
918,41244,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,100,140,90,240,134,-2248,186,41,121,320,65
580,41244,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,20,30,20,50,29,490,44,8,24,73,20
405,41244,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,60,110,60,170,88,817,133,29,72,221,61
972,41244,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,280,340,240,620,241,1321,284,74,188,525,96
682,41244,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,50,60,40,110,43,531,56,14,30,99,26
469,41244,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,50,60,30,110,54,424,73,17,28,127,45
214,41244,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,30,60,30,90,41,435,60,13,24,101,36
512,41244,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,50,70,30,120,67,-1239,101,22,47,168,54
972,41244,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,90,140,110,230,123,959,179,34,133,302,46
214,41244,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,40,60,40,100,54,601,79,15,52,133,27
435,41244,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,40,70,40,110,52,327,75,16,36,127,39
801,41244,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Decaf,40,70,40,110,48,462,74,15,28,122,46
435,41244,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,80,60,20,140,92,1898,68,28,17,160,51
435,41244,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,30,50,0,80,49,335,69,44,-4,118,73
801,41244,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,20,40,10,60,38,256,51,12,12,89,39
435,41244,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,10,20,0,30,20,218,25,7,-15,45,40
435,41244,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,70,90,50,160,63,1075,76,19,36,139,40
801,41244,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,50,80,50,130,49,392,65,16,21,114,44
435,41244,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,80,100,50,180,68,619,85,25,26,153,59
435,41244,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,30,40,30,70,31,844,46,8,26,77,20
435,41244,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,90,110,70,200,94,540,120,31,77,214,43
435,41244,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Decaf,40,70,50,110,50,898,73,14,47,123,26
626,41244,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,80,110,80,190,86,1003,124,24,89,210,35
415,41244,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,220,260,170,480,241,1321,284,74,188,525,96
805,41244,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,40,50,30,90,43,531,56,14,29,99,27
916,41244,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,90,130,110,220,123,959,179,34,134,302,45
619,41244,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,30,60,50,90,54,601,79,15,53,133,26
213,41244,West,Major Market,Green Tea,Leaves,Tea,California,Regular,40,80,50,120,67,677,101,22,47,168,54
951,41244,West,Major Market,Amaretto,Beans,Coffee,California,Regular,150,-30,-90,120,127,2947,-25,40,-88,102,63
707,41244,West,Major Market,Colombian,Beans,Coffee,California,Regular,330,500,350,830,279,2642,420,97,271,699,149
714,41244,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,260,-40,-150,220,224,4216,-32,73,-149,192,117
916,41244,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,240,240,160,480,250,1820,251,70,157,501,94
530,41244,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,130,180,40,310,135,940,187,122,31,322,156
209,41244,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,240,310,210,550,247,1744,329,81,216,576,113
702,41244,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,120,170,30,290,135,940,187,122,32,322,155
775,41244,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,210,280,170,490,224,1191,310,73,194,534,116
775,41244,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,120,170,120,290,127,830,185,40,122,312,63
702,41244,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,180,240,150,420,247,1744,329,81,215,576,114
702,41244,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,180,180,100,360,250,1820,251,70,157,501,94
775,41244,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,210,-210,-320,0,294,8252,-294,111,-408,31,145
775,41244,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,40,60,20,100,39,250,49,14,1,88,48
702,41244,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,30,50,30,80,31,1009,38,9,8,69,30
702,41244,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,0,40,30,40,0,344,43,0,31,43,12
775,41244,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,10,20,10,30,16,851,25,4,10,41,15
702,41244,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,20,30,20,50,23,807,35,6,17,58,18
541,41244,West,Small Market,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,20,30,20,50,24,829,36,6,19,60,17
541,41244,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,70,100,70,170,81,551,104,26,66,185,38
971,41244,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,20,30,30,50,29,490,44,8,25,73,19
971,41244,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,60,100,60,160,88,817,133,29,73,221,60
503,41244,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,90,140,100,230,134,690,186,41,121,320,65
503,41244,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,50,80,20,130,47,521,65,42,-7,112,72
503,41244,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,40,70,20,110,41,482,57,13,1,98,56
503,41244,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,40,80,50,120,41,435,60,13,25,101,35
971,41244,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Regular,40,50,10,90,46,422,57,17,6,103,51
503,41244,West,Small Market,Caffe Mocha,Beans,Espresso,Oregon,Regular,50,70,40,120,54,424,73,17,28,127,45
971,41244,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,150,140,80,290,153,1319,153,42,87,306,66
509,41244,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,100,160,110,260,115,1166,174,37,105,289,69
425,41244,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,40,70,50,110,49,845,71,13,46,120,25
509,41244,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,30,40,20,70,41,320,66,12,30,107,36
509,41244,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,30,40,20,70,43,466,63,13,28,106,35
360,41244,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,40,50,-10,90,55,627,76,49,-3,131,79
253,41244,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,80,120,80,200,72,461,104,23,58,176,46
509,41244,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,120,170,50,290,105,716,145,95,20,250,125
253,41244,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,20,30,20,50,24,567,32,7,13,56,19
509,41244,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,60,80,30,140,65,403,80,24,23,145,57
253,41244,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,70,100,60,170,80,1079,96,24,51,176,45
720,41275,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,140,160,110,300,170,1091,171,47,154,382,76
720,41275,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,50,80,20,130,63,435,87,57,0,168,91
970,41275,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,50,70,40,120,60,336,80,19,51,157,49
719,41275,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,40,70,20,110,58,338,72,22,26,145,58
719,41275,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,50,70,40,120,64,965,76,19,56,157,42
303,41275,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,30,50,30,80,44,623,56,14,47,112,27
720,41275,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,60,90,70,150,54,456,80,15,84,150,27
719,41275,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,80,130,80,210,72,558,108,23,83,201,58
719,41275,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,90,130,100,220,89,777,130,24,146,245,38
720,41275,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,80,110,80,190,83,623,107,27,106,213,41
719,41275,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,100,140,110,240,95,821,139,26,157,262,40
773,41275,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,70,120,100,190,89,777,130,24,148,245,37
773,41275,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,70,90,60,160,83,623,107,27,106,213,41
224,41275,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,80,120,100,200,95,821,139,26,157,262,40
217,41275,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,40,70,50,110,54,456,80,15,83,150,28
815,41275,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,60,90,40,150,72,558,108,23,84,201,57
312,41275,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,270,370,260,640,234,1310,312,77,316,611,114
773,41275,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,260,270,180,530,228,1459,228,63,218,510,92
815,41275,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,150,210,130,360,144,862,201,47,173,386,94
217,41275,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,100,140,100,240,95,608,139,30,136,262,55
641,41275,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,200,280,200,480,234,1310,312,77,315,611,116
641,41275,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,80,120,90,200,95,608,139,30,134,262,56
319,41275,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,190,210,140,400,228,1459,228,63,220,510,91
641,41275,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,210,270,160,480,245,1419,301,93,273,611,132
563,41275,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,10,40,30,50,17,777,26,4,17,48,16
515,41275,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,10,40,30,50,17,777,26,4,16,48,17
563,41275,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,10,30,20,40,18,821,27,5,17,50,17
641,41275,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,20,40,20,60,28,965,34,8,8,69,30
